,Unnamed: 0,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Numerator,Day_Perc_Change,Trend,Daily Return,SMA21,SMA34,average,std,Upper band,Lower band
336,336,RELINFRA,EQ,2018-09-18,447.3,447.5,453.35,425.25,428.5,427.85,436.67,2714385,1185291754.0,33605,221034,8.14,9,2018,1185290497.95,-0.043483120947909626,Among top losers,-0.04391061452513961,445.1666666666667,430.0073529411761,458.56785714285724,15.95524518461213,490.4783475120815,426.657366773633
337,337,RELINFRA,EQ,2018-09-19,427.85,430.0,431.3,383.1,387.1,386.45,399.97,7951241,3180285354.0,86331,1165355,14.66,9,2018,3180257862.77,-0.09676288418838386,Bear drop,-0.10127906976744189,443.7571428571429,429.7441176470585,454.79285714285726,24.713176625053563,504.2192103929644,405.36650389275013
338,338,RELINFRA,EQ,2018-09-21,386.45,390.0,394.75,328.5,342.8,343.7,369.29,9483419,3502129166.0,94160,1428940,15.07,9,2018,3502131802.51,-0.11062233147884593,Bear drop,-0.11871794871794875,439.79523809523823,428.1191176470585,446.20357142857154,38.395254435760926,522.9940803000934,369.41306255704967
339,339,RELINFRA,EQ,2018-09-24,343.7,343.5,344.3,325.15,328.0,329.45,333.76,4684062,1563368011.0,51806,479693,10.24,9,2018,1563352533.12,-0.04146057608379405,Among top losers,-0.04090247452692871,435.4857142857144,426.5455882352938,435.59642857142865,48.208634976150854,532.0136985237303,339.17915861912695
340,340,RELINFRA,EQ,2018-09-25,329.45,330.0,334.3,303.95,318.5,318.35,318.87,5861118,1868913877.0,63601,481126,8.21,9,2018,1868934696.66,-0.0336925178327514,Among top losers,-0.03530303030303023,431.1190476190478,424.0808823529409,424.55357142857156,56.06119755123998,536.6759665310515,312.4311763260916
341,341,RELINFRA,EQ,2018-09-26,318.35,324.0,326.4,312.7,320.0,321.15,320.24,4273637,1368570363.0,51791,228343,5.34,9,2018,1368589512.88,0.008795351028741738,Slight positive,-0.008796296296296366,426.89285714285734,421.7205882352938,415.14642857142866,61.7126357348372,538.5717000411031,291.7211571017543
342,342,RELINFRA,EQ,2018-09-27,321.15,324.75,325.5,300.7,305.15,303.75,311.4,5236647,1630710953.0,51309,508402,9.71,9,2018,1630691875.8,-0.05418028958430632,Among top losers,-0.06466512702078522,421.27142857142877,418.4985294117644,402.5892857142858,65.37680186830444,533.3428894508946,271.8356819776769
343,343,RELINFRA,EQ,2018-09-28,303.75,303.5,308.0,285.2,299.75,300.2,296.71,8397841,2491717829.0,80539,1118853,13.32,9,2018,2491723403.11,-0.011687242798353979,Negative,-0.010873146622734798,415.38095238095264,415.16911764705856,390.47857142857146,67.64345074411494,525.7654729168014,255.19166994034157
344,344,RELINFRA,EQ,2018-10-01,300.2,297.25,302.0,281.35,297.05,299.1,291.57,5856486,1707547286.0,57503,418053,7.14,10,2018,1707575623.02,-0.003664223850766035,Slight or No change,0.006223717409587965,408.7047619047622,411.65147058823504,378.0178571428572,67.23019184157545,512.4782408260081,243.55747345970633
345,345,RELINFRA,EQ,2018-10-03,299.1,296.15,317.4,289.55,295.8,301.75,305.85,5746629,1757589076.0,56910,582358,10.13,10,2018,1757606479.65,0.008859913072550851,Slight positive,0.018909336484889492,400.98095238095266,408.2029411764703,366.31428571428575,65.03679854386493,496.3878828020156,236.24068862655588
346,346,RELINFRA,EQ,2018-10-04,301.75,291.0,306.0,290.1,295.0,297.1,298.92,4462915,1334048002.0,49757,228849,5.13,10,2018,1334054551.8,-0.0154101077050538,Negative,0.020962199312714855,392.3690476190479,404.9294117647056,354.8785714285715,61.822794882090946,478.52416119275335,231.2329816643896
347,347,RELINFRA,EQ,2018-10-05,297.1,294.5,304.0,284.75,286.0,289.6,297.86,3571116,1063680240.0,45086,259044,7.25,10,2018,1063692611.76,-0.025244025580612558,Negative,-0.016638370118845423,383.6380952380955,401.49264705882325,344.1250000000001,58.87266490551503,461.87032981103016,226.37967018897007
348,348,RELINFRA,EQ,2018-10-08,289.6,287.05,296.7,275.1,284.5,286.7,286.52,5052717,1447682145.0,53162,362724,7.18,10,2018,1447704474.84,-0.010013812154696213,Negative,-0.0012192997735586927,375.7261904761907,397.89999999999975,332.31785714285724,51.71428387393139,435.74642489072005,228.88928939499445
349,349,RELINFRA,EQ,2018-10-09,286.7,280.0,302.7,280.0,294.3,295.65,292.37,4814210,1407517469.0,50778,351448,7.3,10,2018,1407530577.7,0.031217300313916892,Among top gainers,0.055892857142857064,366.96904761904784,394.7485294117645,321.4857142857144,40.428205255983684,402.3421247976818,240.629303773747
350,350,RELINFRA,EQ,2018-10-10,295.65,295.0,314.85,295.0,310.5,310.5,307.14,3607229,1107930876.0,40303,289794,8.03,10,2018,1107924315.06,0.050228310502283165,Among top gainers,0.05254237288135593,359.3857142857145,391.6441176470586,313.10357142857146,26.415900400255545,365.93537222908253,260.2717706280604
351,351,RELINFRA,EQ,2018-10-11,310.5,291.1,313.4,288.1,301.0,300.85,302.43,3464620,1047803185.0,37576,149553,4.32,10,2018,1047805026.6,-0.03107890499194843,Among top losers,0.033493644795602885,351.161904761905,387.9367647058821,306.9892857142858,15.977065035326175,338.94341578493817,275.03515564363346
352,352,RELINFRA,EQ,2018-10-12,300.85,305.0,339.4,305.0,328.0,329.2,324.06,5957121,1930480121.0,77736,766731,12.87,10,2018,1930464631.26,0.09423300648163524,Bull run,0.07934426229508193,344.66666666666686,385.26764705882334,305.95357142857154,13.725572207298644,333.40471584316884,278.5024270139742
353,353,RELINFRA,EQ,2018-10-15,329.2,331.9,331.9,318.9,330.4,327.55,324.84,3108546,1009792773.0,33946,113777,3.66,10,2018,1009780082.64,-0.00501215066828664,Slight negative,-0.013106357336547051,338.49285714285736,382.84117647058804,305.81785714285724,13.482618541939082,332.7830942267354,278.8526200589791
354,354,RELINFRA,EQ,2018-10-16,327.55,330.4,340.0,330.4,337.3,335.45,335.47,3448092,1156720388.0,42035,246225,7.14,10,2018,1156731423.24,0.024118455197679637,Positive,0.015284503631961294,333.5071428571431,380.6514705882351,307.03928571428577,15.3504595091822,337.74020473265017,276.33836669592137
355,355,RELINFRA,EQ,2018-10-17,335.45,343.0,343.1,312.65,319.5,316.55,326.88,3426625,1120108329.0,36064,285588,8.33,10,2018,1120095180.0,-0.056342226859442464,Among top losers,-0.07711370262390667,327.0571428571431,377.555882352941,306.7107142857144,15.071894099894255,336.8545024855029,276.5669260859259
356,356,RELINFRA,EQ,2018-10-19,316.55,310.2,343.75,310.2,334.0,332.75,330.49,6603885,2182545622.0,79884,1019501,15.44,10,2018,2182517953.65,0.05117674932870009,Among top gainers,0.07269503546099294,321.60238095238117,374.87499999999983,308.78214285714296,16.55367269431507,341.8894882457731,275.6747974685128
357,357,RELINFRA,EQ,2018-10-22,332.75,335.0,336.05,322.7,328.75,327.25,327.49,2968751,972243228.1,31494,118989,4.01,10,2018,972236264.99,-0.016528925619834656,Negative,-0.023134328358208955,316.811904761905,371.57941176470575,310.71428571428584,17.0462202958253,344.8067263059364,276.62184512263525
358,358,RELINFRA,EQ,2018-10-23,327.25,323.3,332.75,314.35,324.0,322.6,324.31,2490521,807712700.2,27320,196767,7.9,10,2018,807700865.51,-0.014209320091672972,Negative,-0.0021651716671821485,313.7714285714288,367.42205882352926,312.3928571428573,16.97144499019228,346.33574712324184,278.4499671624727
359,359,RELINFRA,EQ,2018-10-24,322.6,327.6,348.0,327.5,346.9,342.8,336.54,3606472,1213737791.0,41562,326746,9.06,10,2018,1213722086.88,0.06261624302541846,Among top gainers,0.04639804639804636,313.7285714285717,363.44705882352923,315.32500000000016,18.471076662639263,352.2671533252787,278.38284667472163
360,360,RELINFRA,EQ,2018-10-25,342.8,337.0,346.95,334.4,345.0,341.95,340.55,2797860,952811114.9,34173,228962,8.18,10,2018,952811223.0,-0.0024795799299883736,Slight or No change,0.01468842729970323,314.3238095238098,359.5941176470586,318.5285714285715,18.95015439642961,356.42888022143075,280.6282626357123
361,361,RELINFRA,EQ,2018-10-26,341.95,338.6,341.75,327.6,331.1,331.7,333.29,3047599,1015749073.0,34517,158848,5.21,10,2018,1015734270.71,-0.02997514256470246,Negative,-0.020378027170702993,314.95952380952406,356.030882352941,321.53571428571433,17.27254856893152,356.08081142357736,286.9906171478513
362,362,RELINFRA,EQ,2018-10-29,331.7,334.0,353.45,329.05,350.85,351.05,343.62,3236108,1111997509.0,33896,171547,5.3,10,2018,1111991430.96,0.05833584564365401,Among top gainers,0.051047904191616804,316.3833333333336,352.2514705882351,326.1321428571429,15.78757553296102,357.707293923065,294.55699179122087
363,363,RELINFRA,EQ,2018-10-30,351.05,348.4,356.75,345.1,351.0,350.55,350.94,2707755,950253441.0,39698,197257,7.28,10,2018,950259539.7,-0.0014242985329725455,Slight or No change,0.006171067738232016,318.61190476190507,348.7455882352939,330.05357142857156,14.390173787988266,358.8339190045481,301.27322385259504
364,364,RELINFRA,EQ,2018-10-31,350.55,354.0,360.4,340.5,358.5,358.65,351.08,3137888,1101660923.0,38787,337035,10.74,10,2018,1101649719.04,0.023106546854942067,Positive,0.013135593220338918,321.39523809523837,345.366176470588,333.49285714285725,15.094100441298776,363.6810580254548,303.3046562602597
365,365,RELINFRA,EQ,2018-11-01,358.65,359.6,365.65,355.05,360.55,360.75,360.53,2503062,902439081.6,31817,265640,10.61,11,2018,902428942.86,0.005855290673358438,Slight positive,0.003197997775305832,324.3309523809526,342.28235294117627,337.77142857142866,13.53889999914892,364.8492285697265,310.6936285731308
366,366,RELINFRA,EQ,2018-11-02,360.75,365.0,380.75,362.05,373.9,375.45,374.03,2650661,991435470.1,36360,374228,14.12,11,2018,991426733.83,0.04074844074844064,Among top gainers,0.02863013698630134,327.8404761904764,339.87794117647036,341.0750000000001,16.586228648169758,374.24745729633963,307.9025427036606
367,367,RELINFRA,EQ,2018-11-05,375.45,373.7,373.7,355.1,359.0,359.0,362.14,2706869,980278146.7,37462,465314,17.19,11,2018,980265539.66,-0.043814089758955836,Among top losers,-0.03933636606903931,330.7880952380955,337.491176470588,343.3214285714286,16.74254959774945,376.8065277669275,309.8363293759297
368,368,RELINFRA,EQ,2018-11-06,359.0,361.9,369.5,353.8,357.0,357.9,361.85,2325302,841405966.1,31983,130773,5.62,11,2018,841410528.7,-0.003064066852367709,Slight or No change,-0.01105277701022382,334.0404761904764,334.7235294117645,344.92500000000007,17.003718484726313,378.9324369694527,310.91756303054746
369,369,RELINFRA,EQ,2018-11-07,357.9,361.3,362.0,358.2,359.1,359.4,359.52,231011,83052371.55,3225,23188,10.04,11,2018,83053074.72,0.00419111483654655,Slight or No change,-0.005258787711043549,337.50238095238115,332.13823529411746,347.9857142857143,15.271585336219868,378.52888495815404,317.4425436132746
370,370,RELINFRA,EQ,2018-11-09,359.4,359.5,363.35,351.1,354.05,354.6,357.07,2528340,902802525.7,26155,499381,19.75,11,2018,902794363.8,-0.013355592654423877,Negative,-0.01363004172461746,340.309523809524,329.98382352941155,349.54642857142863,14.700594758847718,378.9476180891241,320.1452390537332
371,371,RELINFRA,EQ,2018-11-12,354.6,354.05,358.3,348.15,348.3,349.85,352.36,2075177,731219493.5,24464,153697,7.41,11,2018,731209367.72,-0.013395375070501923,Negative,-0.011862731252647899,342.18333333333356,328.90735294117627,351.16071428571433,13.231302897815793,377.6233200813459,324.69810849008275
372,372,RELINFRA,EQ,2018-11-13,349.85,347.85,365.55,341.0,356.55,357.05,351.63,3005422,1056798205.0,37789,234204,7.79,11,2018,1056796537.86,0.020580248678004898,Positive,0.02644818168750895,344.85952380952403,329.2999999999997,353.6214285714286,10.414758653099785,374.4509458776282,332.79191126522903
373,373,RELINFRA,EQ,2018-11-14,357.05,358.45,359.05,344.35,349.2,350.7,351.7,2842467,999696459.7,35584,266006,9.36,11,2018,999695643.9,-0.017784624002240682,Negative,-0.02162086762449435,345.88333333333355,329.9249999999997,354.1857142857143,9.988636400579175,374.16298708687265,334.208441484556
374,374,RELINFRA,EQ,2018-11-15,350.7,351.0,356.4,344.6,352.05,352.25,351.72,2387418,839691675.4,26256,144691,6.06,11,2018,839702658.96,0.004419731964642182,Slight or No change,0.0035612535612535613,347.059523809524,330.92205882352914,354.92142857142863,9.378795934816488,373.6790204410616,336.1638367017957
375,375,RELINFRA,EQ,2018-11-16,352.25,351.5,353.0,324.05,329.2,329.95,335.11,4180809,1401049025.0,48942,539989,12.92,11,2018,1401030903.99,-0.0633073101490419,Among top losers,-0.06130867709815081,346.79761904761926,331.18088235294096,354.79642857142863,9.717637895283685,374.231704361996,335.3611527808613
376,376,RELINFRA,EQ,2018-11-19,329.95,329.0,361.0,329.0,353.0,352.95,351.11,7648170,2685379441.0,86408,429792,5.62,11,2018,2685348968.7000003,0.0697075314441582,Among top gainers,0.07279635258358659,348.53095238095256,332.62794117647036,354.9321428571429,9.674462957528991,374.28106877220085,335.5832169420849
377,377,RELINFRA,EQ,2018-11-20,352.95,351.0,360.5,348.65,357.0,356.4,355.85,4775179,1699258885.0,50613,280016,5.86,11,2018,1699247447.15,0.009774755631109187,Slight positive,0.01538461538461532,349.657142857143,334.2808823529409,355.34999999999997,9.596654064354187,374.54330812870836,336.15669187129157
378,378,RELINFRA,EQ,2018-11-21,356.4,357.0,368.5,356.0,366.0,363.5,363.96,4155491,1512443219.0,58812,264083,6.36,11,2018,1512432504.36,0.019921436588103303,Positive,0.018207282913165267,351.3833333333335,336.1749999999997,355.69642857142856,9.810109861496025,375.3166482944206,336.0762088484365
379,379,RELINFRA,EQ,2018-11-22,363.5,365.9,367.0,355.3,358.9,357.1,361.35,2351621,849762329.5,26758,78370,3.33,11,2018,849758248.35,-0.017606602475928382,Negative,-0.02405028696365115,353.02619047619066,337.80294117647037,355.4357142857143,9.713500291460559,374.8627148686354,336.0087137027932
380,380,RELINFRA,EQ,2018-11-26,357.1,359.9,361.2,346.65,352.25,352.2,352.64,2632450,928304999.0,29261,209776,7.97,11,2018,928307168.0,-0.013721646597591786,Negative,-0.021394831897749343,353.4738095238097,339.4235294117645,353.77500000000003,7.834164576743564,369.4433291534872,338.1066708465129
381,381,RELINFRA,EQ,2018-11-27,352.2,352.8,357.95,345.6,355.75,355.95,351.73,2804446,986394285.3,42098,148674,5.3,11,2018,986407791.58,0.010647359454855287,Positive,0.008928571428571364,354.14047619047636,341.3749999999998,353.5571428571429,7.7192530812240845,368.99564901959104,338.1186366946947
382,382,RELINFRA,EQ,2018-11-28,355.95,357.1,366.85,357.1,360.5,362.05,361.89,2848522,1030845126.0,32942,339511,11.92,11,2018,1030851626.58,0.01713723837617653,Positive,0.01386166339960792,355.58571428571446,343.591176470588,353.85357142857146,7.97432090877731,369.8022132461261,337.9049296110168
383,383,RELINFRA,EQ,2018-11-29,362.05,363.4,363.8,342.35,347.35,348.25,350.36,3255326,1140544674.0,37828,602111,18.5,11,2018,1140536017.36,-0.03811628228145292,Among top losers,-0.041689598238855194,355.45238095238113,345.1382352941174,353.05714285714294,7.9344637049919395,368.9260702671268,337.18821544715905
384,384,RELINFRA,EQ,2018-11-30,348.25,349.1,351.0,328.25,329.5,331.3,337.35,6214362,2096392054.0,68637,1095768,17.63,11,2018,2096415020.7,-0.04867193108399137,Among top losers,-0.05098825551417935,354.53571428571445,345.7499999999997,351.3928571428572,9.808313921268237,371.00948498539367,331.7762293003208
385,385,RELINFRA,EQ,2018-12-03,331.3,334.0,339.1,326.1,330.95,331.9,332.75,4051303,1348084793.0,39212,654169,16.15,12,2018,1348071073.25,0.001811047389073339,Slight or No change,-0.006287425149700667,353.26190476190493,346.6632352941174,350.1107142857143,11.112072066204382,372.3348584181231,327.88657015330557
386,386,RELINFRA,EQ,2018-12-04,331.9,332.0,335.9,327.4,329.0,329.0,329.82,3255959,1073884342.0,46742,382274,11.74,12,2018,1073880397.38,-0.008737571557698054,Slight negative,-0.009036144578313253,351.75000000000017,346.65735294117616,348.10714285714283,12.23652881183076,372.58020048080436,323.6340852334813
387,387,RELINFRA,EQ,2018-12-05,329.0,327.0,333.4,305.25,306.15,307.35,313.91,7377924,2316022829.0,78831,927564,12.57,12,2018,2316004122.84,-0.06580547112461999,Among top losers,-0.06009174311926598,348.50714285714304,346.06323529411736,345.0107142857143,16.33004755953989,377.67080940479406,312.35061916663454
388,388,RELINFRA,EQ,2018-12-06,307.35,303.1,305.8,292.5,298.75,299.5,299.06,6331083,1893362677.0,70834,409154,6.46,12,2018,1893373681.98,-0.025540914267122242,Negative,-0.011877268228307564,345.6738095238097,345.0058823529409,341.2428571428572,20.166192741081943,381.5752426250211,300.9104716606933
389,389,RELINFRA,EQ,2018-12-07,299.5,300.15,310.0,293.0,307.9,307.95,303.06,5503724,1667931584.0,64514,714448,12.98,12,2018,1667958595.44,0.02821368948247072,Positive,0.025987006496751664,343.2952380952383,344.75294117647036,339.67142857142863,21.89677456302354,383.4649776974757,295.87787944538155
390,390,RELINFRA,EQ,2018-12-10,307.95,298.0,306.35,296.0,296.4,297.5,300.61,2784800,837143286.3,30088,383744,13.78,12,2018,837138728.0,-0.03393408020782596,Among top losers,-0.0016778523489932886,340.3476190476193,343.716176470588,335.71071428571435,24.20359301499074,384.1179003156958,287.3035282557329
391,391,RELINFRA,EQ,2018-12-11,297.5,294.0,302.6,290.65,293.0,292.65,297.17,5795739,1722297245.0,45817,1712863,29.55,12,2018,1722319758.63,-0.01630252100840346,Negative,-0.004591836734693955,337.39761904761923,342.6985294117644,331.1571428571429,25.945904205771956,383.04895126868684,279.26533444559897
392,392,RELINFRA,EQ,2018-12-12,292.65,295.0,302.5,294.0,295.3,296.15,297.68,4801165,1429225201.0,49580,1189161,24.77,12,2018,1429210797.2,0.011959678797198059,Positive,0.0038983050847456856,334.84047619047635,341.92058823529385,326.3464285714286,25.73071693436077,377.80786244015013,274.88499470270705
393,393,RELINFRA,EQ,2018-12-13,296.15,298.5,306.1,279.25,287.6,286.95,295.84,5581014,1651097726.0,61277,1038604,18.61,12,2018,1651087181.7599998,-0.031065338510889662,Among top losers,-0.038693467336683454,331.5023809523811,340.27794117647034,321.3357142857143,26.10879919882487,373.553312683364,269.11811588806455
394,394,RELINFRA,EQ,2018-12-14,286.95,287.0,312.0,285.75,290.9,291.95,297.63,13441547,4000615980.0,122437,1846083,13.73,12,2018,4000607633.61,0.017424638438752416,Positive,0.017247386759581842,328.70476190476205,338.80735294117625,317.03214285714284,25.59045500499757,368.213052867138,265.8512328471477
395,395,RELINFRA,EQ,2018-12-17,291.95,292.9,295.9,286.3,288.0,288.15,289.5,5007644,1449728334.0,55254,1268877,25.34,12,2018,1449712938.0,-0.013015927384826155,Negative,-0.016217138955274837,325.65238095238107,337.52647058823504,312.1892857142857,24.026525234318388,360.2423361829225,264.1362352456489
396,396,RELINFRA,EQ,2018-12-18,288.15,286.1,296.65,286.1,296.0,295.15,291.98,4588109,1339640264.0,50475,718644,15.66,12,2018,1339636065.8200002,0.024292903001908783,Positive,0.031632296399860024,323.9952380952382,335.8823529411762,307.4107142857142,19.59026621105387,346.59124670782194,268.2301818636065
397,397,RELINFRA,EQ,2018-12-19,295.15,296.0,302.4,291.35,298.1,299.2,296.74,5701030,1691742601.0,64777,769613,13.5,12,2018,1691723642.2,0.013721836354396057,Positive,0.010810810810810773,321.4357142857144,334.3720588235292,303.9071428571428,15.730517341281526,335.3681775397058,272.44610817457976
398,398,RELINFRA,EQ,2018-12-20,299.2,293.0,303.55,292.3,303.0,302.65,300.02,4960746,1488320938.0,55596,980210,19.76,12,2018,1488323014.9199998,0.011530748663101551,Positive,0.03293515358361767,318.8761904761906,332.7249999999998,301.86071428571415,13.613965942424858,329.0886461705639,274.6327824008644
399,399,RELINFRA,EQ,2018-12-21,302.65,302.8,309.35,298.05,307.5,307.6,304.54,5425211,1652184852.0,59569,1449708,26.72,12,2018,1652193757.94,0.016355526185362734,Positive,0.015852047556142706,316.21428571428584,331.16176470588215,300.12499999999994,10.733928057270044,321.59285611454004,278.65714388545985
400,400,RELINFRA,EQ,2018-12-24,307.6,309.5,311.7,303.8,307.55,307.5,308.13,3481179,1072643098.0,40535,238843,6.86,12,2018,1072655685.27,-0.0003250975292587999,Slight or No change,-0.006462035541195477,313.85238095238105,329.1632352941174,298.58928571428567,7.261229461798652,313.11174463788296,284.06682679068837
401,401,RELINFRA,EQ,2018-12-26,307.5,305.55,307.4,300.4,303.6,303.4,304.13,3519072,1070254177.0,31345,352750,10.02,12,2018,1070255367.36,-0.013333333333333421,Negative,-0.007036491572574158,311.5285714285715,327.52794117647034,298.30714285714276,6.965349876444732,312.2378426100322,284.3764431042533
402,402,RELINFRA,EQ,2018-12-27,303.4,306.8,307.9,301.55,302.8,302.8,304.07,2505387,761810987.4,25215,432849,17.28,12,2018,761813025.09,-0.0019775873434408893,Slight or No change,-0.013037809647979138,308.9976190476192,325.9073529411762,298.54285714285703,7.063962092179564,312.67078132721616,284.4149329584979
403,403,RELINFRA,EQ,2018-12-28,302.8,305.8,316.4,303.8,312.05,311.95,312.63,5731066,1791711813.0,53544,1056702,18.44,12,2018,1791703163.58,0.03021796565389678,Among top gainers,0.020111183780248454,306.61190476190484,324.5117647058821,298.8285714285713,7.538662253451714,313.90589593547475,283.75124692166787
404,404,RELINFRA,EQ,2018-12-31,311.95,313.5,317.9,308.55,315.3,316.2,314.09,3852359,1209990387.0,35310,685595,17.8,12,2018,1209987438.31,0.01362397820163497,Positive,0.008612440191387523,305.0857142857144,323.38235294117624,300.1642857142856,8.831029833053181,317.82634538039196,282.50222604817924
405,405,RELINFRA,EQ,2019-01-01,316.2,315.55,318.95,312.75,316.0,316.6,316.23,2010745,635856625.5,19224,95512,4.75,1,2019,635857891.35,0.0012650221378875948,Slight or No change,0.0033275233718903863,304.3857142857144,322.4044117647057,301.87499999999994,9.553608863035864,320.98221772607167,282.7677822739282
406,406,RELINFRA,EQ,2019-01-02,316.6,315.6,317.25,302.9,305.05,305.95,309.5,3467764,1073263127.0,30530,376516,10.86,1,2019,1073272958.0,-0.03363866077068866,Among top losers,-0.030576679340938002,303.1500000000001,320.9014705882351,302.57499999999993,9.460438882331944,321.4958777646638,283.65412223533605
407,407,RELINFRA,EQ,2019-01-03,305.95,305.5,307.95,287.65,289.0,289.25,298.46,3779366,1127979806.0,36909,739178,19.56,1,2019,1127989576.36,-0.05458408236639967,Among top losers,-0.05319148936170213,301.257142857143,319.0941176470586,302.7392857142857,9.184166529160326,321.1076187726064,284.370952655965
408,408,RELINFRA,EQ,2019-01-04,289.25,287.95,298.4,286.15,296.6,296.8,292.35,4710594,1377128228.0,60461,755218,16.03,1,2019,1377142155.9,0.02610198789974083,Positive,0.030734502517798308,300.754761904762,317.46323529411745,303.0857142857143,8.830550740118644,320.74681576595157,285.424612805477
409,409,RELINFRA,EQ,2019-01-07,296.8,298.65,305.0,297.3,298.45,299.45,301.17,3068380,924098243.9,33930,356469,11.62,1,2019,924104004.6,0.008928571428571397,Slight positive,0.002678720910765148,300.75238095238103,316.566176470588,303.89285714285717,7.818834684552321,319.5305265119618,288.25518777375254
410,410,RELINFRA,EQ,2019-01-08,299.45,300.65,303.0,297.85,301.25,301.9,300.87,2452301,737818387.2,29708,673888,27.48,1,2019,737823801.87,0.008181666388378694,Slight positive,0.004157658406785299,300.4642857142858,315.0647058823527,304.375,7.437036992710955,319.2490739854219,289.5009260145781
411,411,RELINFRA,EQ,2019-01-09,301.9,302.5,306.25,294.65,303.0,300.6,300.14,2819774,846318241.0,50422,447398,15.87,1,2019,846326968.36,-0.0043060616098044005,Slight or No change,-0.006280991735537115,300.61190476190484,313.4235294117645,304.475,7.371221326641582,319.2174426532832,289.7325573467169
412,412,RELINFRA,EQ,2019-01-10,300.6,302.0,312.0,301.1,306.05,305.95,307.4,4522648,1390258029.0,49276,410013,9.07,1,2019,1390261995.1999998,0.017797737857617957,Positive,0.013079470198675459,301.2452380952382,311.73088235294097,304.71071428571435,7.361129161185398,319.43297260808515,289.98845596334354
413,413,RELINFRA,EQ,2019-01-11,305.95,305.0,309.4,302.2,306.15,307.7,306.01,2519076,770858429.4,34236,552921,21.95,1,2019,770862446.76,0.005719888870730605,Slight positive,0.008852459016393406,301.79523809523823,310.2779411764704,304.71785714285716,7.3641963147935465,319.4462497724443,289.98946451327004
414,414,RELINFRA,EQ,2019-01-14,307.7,306.1,310.35,305.0,305.1,306.3,307.55,2824338,868634358.1,42539,962433,34.08,1,2019,868625151.9,-0.004549886252843582,Slight or No change,0.0006533812479581464,302.7166666666668,308.92794117647037,304.63214285714287,7.336253685093622,319.3046502273301,289.9596354869556
415,415,RELINFRA,EQ,2019-01-15,306.3,309.0,312.35,307.1,310.35,310.1,309.89,2931904,908576357.0,40549,1042630,35.56,1,2019,908567730.56,0.012406137773424808,Positive,0.003559870550161886,303.58095238095257,307.57941176470564,305.1107142857144,7.467060449629613,320.0448351849736,290.1765933864552
416,416,RELINFRA,EQ,2019-01-16,310.1,310.35,325.0,309.05,313.6,314.2,318.62,5355029,1706205222.0,59810,900278,16.81,1,2019,1706219339.98,0.01322154143824572,Positive,0.012405348799742116,304.8214285714287,306.1720588235292,305.92500000000007,7.809430935647074,321.5438618712942,290.3061381287059
417,417,RELINFRA,EQ,2019-01-17,314.2,314.8,316.75,294.0,295.3,296.45,301.69,5825105,1757398830.0,59503,1212729,20.82,1,2019,1757375927.45,-0.056492679821769524,Among top losers,-0.058290978398983555,304.8833333333335,304.6485294117645,304.8178571428572,7.986276862972475,320.79041086880216,288.8453034169122
418,418,RELINFRA,EQ,2019-01-18,296.45,299.0,304.0,292.3,296.6,298.3,299.22,6027997,1803681529.0,69159,1068212,17.72,1,2019,1803697262.34,0.006240512734019266,Slight positive,-0.0023411371237457815,304.8404761904764,303.6779411764704,303.53928571428577,7.437901342032532,318.4150883983508,288.66348303022073
419,419,RELINFRA,EQ,2019-01-21,298.3,298.9,298.9,288.0,289.0,289.65,292.89,3111125,911213239.3,33487,584807,18.8,1,2019,911217401.25,-0.028997653369091655,Negative,-0.030946804951488795,304.22142857142876,302.4352941176469,301.61428571428576,7.283501603252445,316.1812889207906,287.0472825077809
420,420,RELINFRA,EQ,2019-01-22,289.65,288.0,294.0,276.4,278.95,279.3,282.66,5143230,1453800726.0,64660,1075939,20.92,1,2019,1453785391.8000002,-0.03573278094251675,Among top losers,-0.030208333333333295,302.8738095238097,300.9735294117645,299.71071428571435,9.273788093577698,318.25829047286976,281.16313809855893
421,421,RELINFRA,EQ,2019-01-23,279.3,280.2,287.5,278.0,281.5,281.75,282.77,4789882,1354429137.0,82528,1315418,27.46,1,2019,1354434933.14,0.008771929824561429,Slight positive,0.005531763026409748,301.64761904761923,300.2205882352939,299.17500000000007,10.104011960231258,319.38302392046256,278.9669760795376
422,422,RELINFRA,EQ,2019-01-24,281.75,282.7,285.75,277.6,283.0,282.15,281.73,3634634,1023970751.0,56555,1015731,27.95,1,2019,1023985436.82,0.0014196983141081534,Slight or No change,-0.0019455252918288341,300.63571428571447,299.7102941176468,298.12857142857143,11.080348409653507,320.28926824787845,275.9678746092644
423,423,RELINFRA,EQ,2019-01-25,282.15,283.15,287.25,264.4,271.8,270.7,279.07,3347714,934255313.8,55294,826053,24.68,1,2019,934246545.98,-0.04058125110756683,Among top losers,-0.043969627405968534,299.107142857143,298.6147058823527,296.075,13.265350324471719,322.6057006489434,269.54429935105657
424,424,RELINFRA,EQ,2019-01-28,270.7,272.9,274.3,252.35,256.8,257.5,260.72,4587277,1196002689.0,57344,631293,13.76,1,2019,1195994859.44,-0.04876246767639447,Among top losers,-0.056430927079516226,296.5142857142859,297.4382352941174,292.90357142857147,16.64306813761104,326.18970770379354,259.6174351533494
